"follower_id","followee_id","created_at"
19,8,"2023-07-19 19:44:59.610989"
19,9,"2023-07-19 19:44:59.610989"
19,10,"2023-07-19 19:44:59.610989"
19,11,"2023-07-19 19:44:59.610989"
19,12,"2023-07-19 19:44:59.610989"
19,13,"2023-07-19 19:44:59.610989"
19,14,"2023-07-19 19:44:59.610989"
19,15,"2023-07-19 19:44:59.610989"
19,16,"2023-07-19 19:44:59.610989"
19,17,"2023-07-19 19:44:59.610989"
19,18,"2023-07-19 19:44:59.610989"
19,20,"2023-07-19 19:44:59.610989"
19,21,"2023-07-19 19:44:59.610989"
19,22,"2023-07-19 19:44:59.610989"
19,23,"2023-07-19 19:44:59.610989"
19,24,"2023-07-19 19:44:59.610989"
19,25,"2023-07-19 19:44:59.610989"
19,26,"2023-07-19 19:44:59.610989"
19,27,"2023-07-19 19:44:59.610989"
19,28,"2023-07-19 19:44:59.610989"
19,29,"2023-07-19 19:44:59.610989"
19,30,"2023-07-19 19:44:59.610989"
19,31,"2023-07-19 19:44:59.610989"
19,32,"2023-07-19 19:44:59.610989"
19,33,"2023-07-19 19:44:59.610989"
19,34,"2023-07-19 19:44:59.610989"
19,35,"2023-07-19 19:44:59.610989"
19,36,"2023-07-19 19:44:59.610989"
19,37,"2023-07-19 19:44:59.610989"
19,38,"2023-07-19 19:44:59.610989"
19,39,"2023-07-19 19:44:59.610989"
19,40,"2023-07-19 19:44:59.610989"
19,41,"2023-07-19 19:44:59.610989"
19,42,"2023-07-19 19:44:59.610989"
19,43,"2023-07-19 19:44:59.610989"
19,44,"2023-07-19 19:44:59.610989"
19,45,"2023-07-19 19:44:59.610989"
19,46,"2023-07-19 19:44:59.610989"
19,47,"2023-07-19 19:44:59.610989"
19,48,"2023-07-19 19:44:59.610989"
19,49,"2023-07-19 19:44:59.610989"
19,50,"2023-07-19 19:44:59.610989"
19,51,"2023-07-19 19:44:59.610989"
19,52,"2023-07-19 19:44:59.610989"
19,53,"2023-07-19 19:44:59.610989"
19,54,"2023-07-19 19:44:59.610989"
19,55,"2023-07-19 19:44:59.610989"
19,56,"2023-07-19 19:44:59.610989"
19,57,"2023-07-19 19:44:59.610989"
19,58,"2023-07-19 19:44:59.610989"
19,59,"2023-07-19 19:44:59.610989"
19,60,"2023-07-19 19:44:59.610989"
19,61,"2023-07-19 19:44:59.610989"
19,62,"2023-07-19 19:44:59.610989"
19,63,"2023-07-19 19:44:59.610989"
19,64,"2023-07-19 19:44:59.610989"
19,65,"2023-07-19 19:44:59.610989"
19,66,"2023-07-19 19:44:59.610989"
19,67,"2023-07-19 19:44:59.610989"
19,68,"2023-07-19 19:44:59.610989"
19,69,"2023-07-19 19:44:59.610989"
19,70,"2023-07-19 19:44:59.610989"
19,71,"2023-07-19 19:44:59.610989"
19,72,"2023-07-19 19:44:59.610989"
19,73,"2023-07-19 19:44:59.610989"
19,74,"2023-07-19 19:44:59.610989"
19,75,"2023-07-19 19:44:59.610989"
19,76,"2023-07-19 19:44:59.610989"
19,77,"2023-07-19 19:44:59.610989"
19,78,"2023-07-19 19:44:59.610989"
19,79,"2023-07-19 19:44:59.610989"
19,80,"2023-07-19 19:44:59.610989"
19,81,"2023-07-19 19:44:59.610989"
19,82,"2023-07-19 19:44:59.610989"
19,83,"2023-07-19 19:44:59.610989"
19,84,"2023-07-19 19:44:59.610989"
19,85,"2023-07-19 19:44:59.610989"
19,86,"2023-07-19 19:44:59.610989"
19,87,"2023-07-19 19:44:59.610989"
19,88,"2023-07-19 19:44:59.610989"
19,89,"2023-07-19 19:44:59.610989"
19,90,"2023-07-19 19:44:59.610989"
19,91,"2023-07-19 19:44:59.610989"
19,92,"2023-07-19 19:44:59.610989"
19,93,"2023-07-19 19:44:59.610989"
19,94,"2023-07-19 19:44:59.610989"
19,95,"2023-07-19 19:44:59.610989"
19,96,"2023-07-19 19:44:59.610989"
19,97,"2023-07-19 19:44:59.610989"
19,98,"2023-07-19 19:44:59.610989"
19,99,"2023-07-19 19:44:59.610989"
19,100,"2023-07-19 19:44:59.610989"
20,1,"2023-07-19 19:44:59.610989"
20,2,"2023-07-19 19:44:59.610989"
20,3,"2023-07-19 19:44:59.610989"
20,4,"2023-07-19 19:44:59.610989"
20,5,"2023-07-19 19:44:59.610989"
20,6,"2023-07-19 19:44:59.610989"
20,7,"2023-07-19 19:44:59.610989"
20,8,"2023-07-19 19:44:59.610989"
20,9,"2023-07-19 19:44:59.610989"
20,10,"2023-07-19 19:44:59.610989"
20,11,"2023-07-19 19:44:59.610989"
20,12,"2023-07-19 19:44:59.610989"
20,13,"2023-07-19 19:44:59.610989"
20,14,"2023-07-19 19:44:59.610989"
20,15,"2023-07-19 19:44:59.610989"
20,16,"2023-07-19 19:44:59.610989"
20,17,"2023-07-19 19:44:59.610989"
20,18,"2023-07-19 19:44:59.610989"
20,19,"2023-07-19 19:44:59.610989"
20,21,"2023-07-19 19:44:59.610989"
20,22,"2023-07-19 19:44:59.610989"
20,23,"2023-07-19 19:44:59.610989"
20,24,"2023-07-19 19:44:59.610989"
20,25,"2023-07-19 19:44:59.610989"
20,26,"2023-07-19 19:44:59.610989"
20,27,"2023-07-19 19:44:59.610989"
20,28,"2023-07-19 19:44:59.610989"
20,29,"2023-07-19 19:44:59.610989"
20,30,"2023-07-19 19:44:59.610989"
20,31,"2023-07-19 19:44:59.610989"
20,32,"2023-07-19 19:44:59.610989"
20,33,"2023-07-19 19:44:59.610989"
20,34,"2023-07-19 19:44:59.610989"
20,35,"2023-07-19 19:44:59.610989"
20,36,"2023-07-19 19:44:59.610989"
20,37,"2023-07-19 19:44:59.610989"
20,38,"2023-07-19 19:44:59.610989"
20,39,"2023-07-19 19:44:59.610989"
20,40,"2023-07-19 19:44:59.610989"
20,41,"2023-07-19 19:44:59.610989"
20,42,"2023-07-19 19:44:59.610989"
20,43,"2023-07-19 19:44:59.610989"
20,44,"2023-07-19 19:44:59.610989"
20,45,"2023-07-19 19:44:59.610989"
20,46,"2023-07-19 19:44:59.610989"
20,47,"2023-07-19 19:44:59.610989"
20,48,"2023-07-19 19:44:59.610989"
20,49,"2023-07-19 19:44:59.610989"
20,50,"2023-07-19 19:44:59.610989"
20,51,"2023-07-19 19:44:59.610989"
20,52,"2023-07-19 19:44:59.610989"
20,53,"2023-07-19 19:44:59.610989"
20,54,"2023-07-19 19:44:59.610989"
20,55,"2023-07-19 19:44:59.610989"
20,56,"2023-07-19 19:44:59.610989"
20,57,"2023-07-19 19:44:59.610989"
20,58,"2023-07-19 19:44:59.610989"
20,59,"2023-07-19 19:44:59.610989"
20,60,"2023-07-19 19:44:59.610989"
20,61,"2023-07-19 19:44:59.610989"
20,62,"2023-07-19 19:44:59.610989"
20,63,"2023-07-19 19:44:59.610989"
20,64,"2023-07-19 19:44:59.610989"
20,65,"2023-07-19 19:44:59.610989"
20,66,"2023-07-19 19:44:59.610989"
20,67,"2023-07-19 19:44:59.610989"
20,68,"2023-07-19 19:44:59.610989"
20,69,"2023-07-19 19:44:59.610989"
20,70,"2023-07-19 19:44:59.610989"
20,71,"2023-07-19 19:44:59.610989"
20,72,"2023-07-19 19:44:59.610989"
20,73,"2023-07-19 19:44:59.610989"
20,74,"2023-07-19 19:44:59.610989"
20,75,"2023-07-19 19:44:59.610989"
20,76,"2023-07-19 19:44:59.610989"
20,77,"2023-07-19 19:44:59.610989"
20,78,"2023-07-19 19:44:59.610989"
20,79,"2023-07-19 19:44:59.610989"
20,80,"2023-07-19 19:44:59.610989"
20,81,"2023-07-19 19:44:59.610989"
20,82,"2023-07-19 19:44:59.610989"
20,83,"2023-07-19 19:44:59.610989"
20,84,"2023-07-19 19:44:59.610989"
20,85,"2023-07-19 19:44:59.610989"
20,86,"2023-07-19 19:44:59.610989"
20,87,"2023-07-19 19:44:59.610989"
20,88,"2023-07-19 19:44:59.610989"
20,89,"2023-07-19 19:44:59.610989"
20,90,"2023-07-19 19:44:59.610989"
20,91,"2023-07-19 19:44:59.610989"
20,92,"2023-07-19 19:44:59.610989"
20,93,"2023-07-19 19:44:59.610989"
20,94,"2023-07-19 19:44:59.610989"
20,95,"2023-07-19 19:44:59.610989"
20,96,"2023-07-19 19:44:59.610989"
20,97,"2023-07-19 19:44:59.610989"
20,98,"2023-07-19 19:44:59.610989"
20,99,"2023-07-19 19:44:59.610989"
20,100,"2023-07-19 19:44:59.610989"
21,1,"2023-07-19 19:44:59.610989"
21,2,"2023-07-19 19:44:59.610989"
21,3,"2023-07-19 19:44:59.610989"
21,4,"2023-07-19 19:44:59.610989"
21,5,"2023-07-19 19:44:59.610989"
21,6,"2023-07-19 19:44:59.610989"
21,7,"2023-07-19 19:44:59.610989"
21,8,"2023-07-19 19:44:59.610989"
21,9,"2023-07-19 19:44:59.610989"
21,10,"2023-07-19 19:44:59.610989"
21,11,"2023-07-19 19:44:59.610989"
21,12,"2023-07-19 19:44:59.610989"
21,13,"2023-07-19 19:44:59.610989"
21,14,"2023-07-19 19:44:59.610989"
21,15,"2023-07-19 19:44:59.610989"
21,16,"2023-07-19 19:44:59.610989"
21,17,"2023-07-19 19:44:59.610989"
21,18,"2023-07-19 19:44:59.610989"
21,19,"2023-07-19 19:44:59.610989"
21,20,"2023-07-19 19:44:59.610989"
21,22,"2023-07-19 19:44:59.610989"
21,23,"2023-07-19 19:44:59.610989"
21,24,"2023-07-19 19:44:59.610989"
21,25,"2023-07-19 19:44:59.610989"
21,26,"2023-07-19 19:44:59.610989"
21,27,"2023-07-19 19:44:59.610989"
21,28,"2023-07-19 19:44:59.610989"
21,29,"2023-07-19 19:44:59.610989"
21,30,"2023-07-19 19:44:59.610989"
21,31,"2023-07-19 19:44:59.610989"
21,32,"2023-07-19 19:44:59.610989"
21,33,"2023-07-19 19:44:59.610989"
21,34,"2023-07-19 19:44:59.610989"
21,35,"2023-07-19 19:44:59.610989"
21,36,"2023-07-19 19:44:59.610989"
21,37,"2023-07-19 19:44:59.610989"
21,38,"2023-07-19 19:44:59.610989"
21,39,"2023-07-19 19:44:59.610989"
21,40,"2023-07-19 19:44:59.610989"
21,41,"2023-07-19 19:44:59.610989"
21,42,"2023-07-19 19:44:59.610989"
21,43,"2023-07-19 19:44:59.610989"
21,44,"2023-07-19 19:44:59.610989"
21,45,"2023-07-19 19:44:59.610989"
21,46,"2023-07-19 19:44:59.610989"
21,47,"2023-07-19 19:44:59.610989"
21,48,"2023-07-19 19:44:59.610989"
21,49,"2023-07-19 19:44:59.610989"
21,50,"2023-07-19 19:44:59.610989"
21,51,"2023-07-19 19:44:59.610989"
21,52,"2023-07-19 19:44:59.610989"
21,53,"2023-07-19 19:44:59.610989"
21,54,"2023-07-19 19:44:59.610989"
21,55,"2023-07-19 19:44:59.610989"
21,56,"2023-07-19 19:44:59.610989"
21,57,"2023-07-19 19:44:59.610989"
21,58,"2023-07-19 19:44:59.610989"
21,59,"2023-07-19 19:44:59.610989"
21,60,"2023-07-19 19:44:59.610989"
21,61,"2023-07-19 19:44:59.610989"
21,62,"2023-07-19 19:44:59.610989"
21,63,"2023-07-19 19:44:59.610989"
21,64,"2023-07-19 19:44:59.610989"
21,65,"2023-07-19 19:44:59.610989"
21,66,"2023-07-19 19:44:59.610989"
21,67,"2023-07-19 19:44:59.610989"
21,68,"2023-07-19 19:44:59.610989"
21,69,"2023-07-19 19:44:59.610989"
21,70,"2023-07-19 19:44:59.610989"
21,71,"2023-07-19 19:44:59.610989"
21,72,"2023-07-19 19:44:59.610989"
21,73,"2023-07-19 19:44:59.610989"
21,74,"2023-07-19 19:44:59.610989"
21,75,"2023-07-19 19:44:59.610989"
21,76,"2023-07-19 19:44:59.610989"
21,77,"2023-07-19 19:44:59.610989"
21,78,"2023-07-19 19:44:59.610989"
21,79,"2023-07-19 19:44:59.610989"
21,80,"2023-07-19 19:44:59.610989"
21,81,"2023-07-19 19:44:59.610989"
21,82,"2023-07-19 19:44:59.610989"
21,83,"2023-07-19 19:44:59.610989"
21,84,"2023-07-19 19:44:59.610989"
21,85,"2023-07-19 19:44:59.610989"
21,86,"2023-07-19 19:44:59.610989"
21,87,"2023-07-19 19:44:59.610989"
21,88,"2023-07-19 19:44:59.610989"
21,89,"2023-07-19 19:44:59.610989"
21,90,"2023-07-19 19:44:59.610989"
21,91,"2023-07-19 19:44:59.610989"
21,92,"2023-07-19 19:44:59.610989"
21,93,"2023-07-19 19:44:59.610989"
21,94,"2023-07-19 19:44:59.610989"
21,95,"2023-07-19 19:44:59.610989"
21,96,"2023-07-19 19:44:59.610989"
21,97,"2023-07-19 19:44:59.610989"
21,98,"2023-07-19 19:44:59.610989"
21,99,"2023-07-19 19:44:59.610989"
21,100,"2023-07-19 19:44:59.610989"
22,1,"2023-07-19 19:44:59.610989"
22,2,"2023-07-19 19:44:59.610989"
22,3,"2023-07-19 19:44:59.610989"
22,4,"2023-07-19 19:44:59.610989"
22,5,"2023-07-19 19:44:59.610989"
22,6,"2023-07-19 19:44:59.610989"
22,7,"2023-07-19 19:44:59.610989"
22,8,"2023-07-19 19:44:59.610989"
22,9,"2023-07-19 19:44:59.610989"
22,10,"2023-07-19 19:44:59.610989"
22,11,"2023-07-19 19:44:59.610989"
22,12,"2023-07-19 19:44:59.610989"
22,13,"2023-07-19 19:44:59.610989"
22,14,"2023-07-19 19:44:59.610989"
22,15,"2023-07-19 19:44:59.610989"
22,16,"2023-07-19 19:44:59.610989"
22,17,"2023-07-19 19:44:59.610989"
22,18,"2023-07-19 19:44:59.610989"
22,19,"2023-07-19 19:44:59.610989"
22,20,"2023-07-19 19:44:59.610989"
22,21,"2023-07-19 19:44:59.610989"
22,23,"2023-07-19 19:44:59.610989"
22,24,"2023-07-19 19:44:59.610989"
22,25,"2023-07-19 19:44:59.610989"
22,26,"2023-07-19 19:44:59.610989"
22,27,"2023-07-19 19:44:59.610989"
22,28,"2023-07-19 19:44:59.610989"
22,29,"2023-07-19 19:44:59.610989"
22,30,"2023-07-19 19:44:59.610989"
22,31,"2023-07-19 19:44:59.610989"
22,32,"2023-07-19 19:44:59.610989"
22,33,"2023-07-19 19:44:59.610989"
22,34,"2023-07-19 19:44:59.610989"
22,35,"2023-07-19 19:44:59.610989"
22,36,"2023-07-19 19:44:59.610989"
22,37,"2023-07-19 19:44:59.610989"
22,38,"2023-07-19 19:44:59.610989"
22,39,"2023-07-19 19:44:59.610989"
22,40,"2023-07-19 19:44:59.610989"
22,41,"2023-07-19 19:44:59.610989"
22,42,"2023-07-19 19:44:59.610989"
22,43,"2023-07-19 19:44:59.610989"
22,44,"2023-07-19 19:44:59.610989"
22,45,"2023-07-19 19:44:59.610989"
22,46,"2023-07-19 19:44:59.610989"
22,47,"2023-07-19 19:44:59.610989"
22,48,"2023-07-19 19:44:59.610989"
22,49,"2023-07-19 19:44:59.610989"
22,50,"2023-07-19 19:44:59.610989"
22,51,"2023-07-19 19:44:59.610989"
22,52,"2023-07-19 19:44:59.610989"
22,53,"2023-07-19 19:44:59.610989"
22,54,"2023-07-19 19:44:59.610989"
22,55,"2023-07-19 19:44:59.610989"
22,56,"2023-07-19 19:44:59.610989"
22,57,"2023-07-19 19:44:59.610989"
22,58,"2023-07-19 19:44:59.610989"
22,59,"2023-07-19 19:44:59.610989"
22,60,"2023-07-19 19:44:59.610989"
22,61,"2023-07-19 19:44:59.610989"
22,62,"2023-07-19 19:44:59.610989"
22,63,"2023-07-19 19:44:59.610989"
22,64,"2023-07-19 19:44:59.610989"
22,65,"2023-07-19 19:44:59.610989"
22,66,"2023-07-19 19:44:59.610989"
22,67,"2023-07-19 19:44:59.610989"
22,68,"2023-07-19 19:44:59.610989"
22,69,"2023-07-19 19:44:59.610989"
22,70,"2023-07-19 19:44:59.610989"
22,71,"2023-07-19 19:44:59.610989"
22,72,"2023-07-19 19:44:59.610989"
22,73,"2023-07-19 19:44:59.610989"
22,74,"2023-07-19 19:44:59.610989"
22,75,"2023-07-19 19:44:59.610989"
22,76,"2023-07-19 19:44:59.610989"
22,77,"2023-07-19 19:44:59.610989"
22,78,"2023-07-19 19:44:59.610989"
22,79,"2023-07-19 19:44:59.610989"
22,80,"2023-07-19 19:44:59.610989"
22,81,"2023-07-19 19:44:59.610989"
22,82,"2023-07-19 19:44:59.610989"
22,83,"2023-07-19 19:44:59.610989"
22,84,"2023-07-19 19:44:59.610989"
22,85,"2023-07-19 19:44:59.610989"
22,86,"2023-07-19 19:44:59.610989"
22,87,"2023-07-19 19:44:59.610989"
22,88,"2023-07-19 19:44:59.610989"
22,89,"2023-07-19 19:44:59.610989"
22,90,"2023-07-19 19:44:59.610989"
22,91,"2023-07-19 19:44:59.610989"
22,92,"2023-07-19 19:44:59.610989"
22,93,"2023-07-19 19:44:59.610989"
22,94,"2023-07-19 19:44:59.610989"
22,95,"2023-07-19 19:44:59.610989"
22,96,"2023-07-19 19:44:59.610989"
22,97,"2023-07-19 19:44:59.610989"
22,98,"2023-07-19 19:44:59.610989"
22,99,"2023-07-19 19:44:59.610989"
22,100,"2023-07-19 19:44:59.610989"
24,1,"2023-07-19 19:44:59.610989"
24,2,"2023-07-19 19:44:59.610989"
24,3,"2023-07-19 19:44:59.610989"
24,4,"2023-07-19 19:44:59.610989"
24,5,"2023-07-19 19:44:59.610989"
24,6,"2023-07-19 19:44:59.610989"
24,7,"2023-07-19 19:44:59.610989"
24,8,"2023-07-19 19:44:59.610989"
24,9,"2023-07-19 19:44:59.610989"
24,10,"2023-07-19 19:44:59.610989"
24,11,"2023-07-19 19:44:59.610989"
24,12,"2023-07-19 19:44:59.610989"
24,13,"2023-07-19 19:44:59.610989"
24,14,"2023-07-19 19:44:59.610989"
24,15,"2023-07-19 19:44:59.610989"
24,16,"2023-07-19 19:44:59.610989"
24,17,"2023-07-19 19:44:59.610989"
24,18,"2023-07-19 19:44:59.610989"
24,19,"2023-07-19 19:44:59.610989"
24,20,"2023-07-19 19:44:59.610989"
24,21,"2023-07-19 19:44:59.610989"
24,22,"2023-07-19 19:44:59.610989"
24,23,"2023-07-19 19:44:59.610989"
24,25,"2023-07-19 19:44:59.610989"
24,26,"2023-07-19 19:44:59.610989"
24,27,"2023-07-19 19:44:59.610989"
24,28,"2023-07-19 19:44:59.610989"
24,29,"2023-07-19 19:44:59.610989"
24,30,"2023-07-19 19:44:59.610989"
24,31,"2023-07-19 19:44:59.610989"
24,32,"2023-07-19 19:44:59.610989"
24,33,"2023-07-19 19:44:59.610989"
24,34,"2023-07-19 19:44:59.610989"
24,35,"2023-07-19 19:44:59.610989"
24,36,"2023-07-19 19:44:59.610989"
24,37,"2023-07-19 19:44:59.610989"
24,38,"2023-07-19 19:44:59.610989"
24,39,"2023-07-19 19:44:59.610989"
24,40,"2023-07-19 19:44:59.610989"
24,41,"2023-07-19 19:44:59.610989"
24,42,"2023-07-19 19:44:59.610989"
24,43,"2023-07-19 19:44:59.610989"
24,44,"2023-07-19 19:44:59.610989"
24,45,"2023-07-19 19:44:59.610989"
24,46,"2023-07-19 19:44:59.610989"
24,47,"2023-07-19 19:44:59.610989"
24,48,"2023-07-19 19:44:59.610989"
24,49,"2023-07-19 19:44:59.610989"
24,50,"2023-07-19 19:44:59.610989"
24,51,"2023-07-19 19:44:59.610989"
24,52,"2023-07-19 19:44:59.610989"
24,53,"2023-07-19 19:44:59.610989"
24,54,"2023-07-19 19:44:59.610989"
24,55,"2023-07-19 19:44:59.610989"
24,56,"2023-07-19 19:44:59.610989"
24,57,"2023-07-19 19:44:59.610989"
24,58,"2023-07-19 19:44:59.610989"
24,59,"2023-07-19 19:44:59.610989"
24,60,"2023-07-19 19:44:59.610989"
24,61,"2023-07-19 19:44:59.610989"
24,62,"2023-07-19 19:44:59.610989"
24,63,"2023-07-19 19:44:59.610989"
24,64,"2023-07-19 19:44:59.610989"
24,65,"2023-07-19 19:44:59.610989"
24,66,"2023-07-19 19:44:59.610989"
24,67,"2023-07-19 19:44:59.610989"
24,68,"2023-07-19 19:44:59.610989"
24,69,"2023-07-19 19:44:59.610989"
24,70,"2023-07-19 19:44:59.610989"
24,71,"2023-07-19 19:44:59.610989"
24,72,"2023-07-19 19:44:59.610989"
24,73,"2023-07-19 19:44:59.610989"
24,74,"2023-07-19 19:44:59.610989"
24,75,"2023-07-19 19:44:59.610989"
24,76,"2023-07-19 19:44:59.610989"
24,77,"2023-07-19 19:44:59.610989"
24,78,"2023-07-19 19:44:59.610989"
24,79,"2023-07-19 19:44:59.610989"
24,80,"2023-07-19 19:44:59.610989"
24,81,"2023-07-19 19:44:59.610989"
24,82,"2023-07-19 19:44:59.610989"
24,83,"2023-07-19 19:44:59.610989"
24,84,"2023-07-19 19:44:59.610989"
24,85,"2023-07-19 19:44:59.610989"
24,86,"2023-07-19 19:44:59.610989"
24,87,"2023-07-19 19:44:59.610989"
24,88,"2023-07-19 19:44:59.610989"
24,89,"2023-07-19 19:44:59.610989"
24,90,"2023-07-19 19:44:59.610989"
24,91,"2023-07-19 19:44:59.610989"
24,92,"2023-07-19 19:44:59.610989"
24,93,"2023-07-19 19:44:59.610989"
24,94,"2023-07-19 19:44:59.610989"
24,95,"2023-07-19 19:44:59.610989"
24,96,"2023-07-19 19:44:59.610989"
24,97,"2023-07-19 19:44:59.610989"
24,98,"2023-07-19 19:44:59.610989"
24,99,"2023-07-19 19:44:59.610989"
24,100,"2023-07-19 19:44:59.610989"
26,1,"2023-07-19 19:44:59.610989"
26,2,"2023-07-19 19:44:59.610989"
26,3,"2023-07-19 19:44:59.610989"
26,4,"2023-07-19 19:44:59.610989"
26,5,"2023-07-19 19:44:59.610989"
26,6,"2023-07-19 19:44:59.610989"
26,7,"2023-07-19 19:44:59.610989"
26,8,"2023-07-19 19:44:59.610989"
26,9,"2023-07-19 19:44:59.610989"
26,10,"2023-07-19 19:44:59.610989"
26,11,"2023-07-19 19:44:59.610989"
26,12,"2023-07-19 19:44:59.610989"
26,13,"2023-07-19 19:44:59.610989"
26,14,"2023-07-19 19:44:59.610989"
26,15,"2023-07-19 19:44:59.610989"
26,16,"2023-07-19 19:44:59.610989"
26,17,"2023-07-19 19:44:59.610989"
26,18,"2023-07-19 19:44:59.610989"
26,19,"2023-07-19 19:44:59.610989"
26,20,"2023-07-19 19:44:59.610989"
26,21,"2023-07-19 19:44:59.610989"
26,22,"2023-07-19 19:44:59.610989"
26,23,"2023-07-19 19:44:59.610989"
26,24,"2023-07-19 19:44:59.610989"
26,25,"2023-07-19 19:44:59.610989"
26,27,"2023-07-19 19:44:59.610989"
26,28,"2023-07-19 19:44:59.610989"
26,29,"2023-07-19 19:44:59.610989"
26,30,"2023-07-19 19:44:59.610989"
26,31,"2023-07-19 19:44:59.610989"
26,32,"2023-07-19 19:44:59.610989"
26,33,"2023-07-19 19:44:59.610989"
26,34,"2023-07-19 19:44:59.610989"
26,35,"2023-07-19 19:44:59.610989"
26,36,"2023-07-19 19:44:59.610989"
26,37,"2023-07-19 19:44:59.610989"
26,38,"2023-07-19 19:44:59.610989"
26,39,"2023-07-19 19:44:59.610989"
26,40,"2023-07-19 19:44:59.610989"
26,41,"2023-07-19 19:44:59.610989"
26,42,"2023-07-19 19:44:59.610989"
26,43,"2023-07-19 19:44:59.610989"
26,44,"2023-07-19 19:44:59.610989"
26,45,"2023-07-19 19:44:59.610989"
26,46,"2023-07-19 19:44:59.610989"
26,47,"2023-07-19 19:44:59.610989"
26,48,"2023-07-19 19:44:59.610989"
26,49,"2023-07-19 19:44:59.610989"
26,50,"2023-07-19 19:44:59.610989"
26,51,"2023-07-19 19:44:59.610989"
26,52,"2023-07-19 19:44:59.610989"
26,53,"2023-07-19 19:44:59.610989"
26,54,"2023-07-19 19:44:59.610989"
26,55,"2023-07-19 19:44:59.610989"
26,56,"2023-07-19 19:44:59.610989"
26,57,"2023-07-19 19:44:59.610989"
26,58,"2023-07-19 19:44:59.610989"
26,59,"2023-07-19 19:44:59.610989"
26,60,"2023-07-19 19:44:59.610989"
26,61,"2023-07-19 19:44:59.610989"
26,62,"2023-07-19 19:44:59.610989"
26,63,"2023-07-19 19:44:59.610989"
26,64,"2023-07-19 19:44:59.610989"
26,65,"2023-07-19 19:44:59.610989"
26,66,"2023-07-19 19:44:59.610989"
26,67,"2023-07-19 19:44:59.610989"
26,68,"2023-07-19 19:44:59.610989"
26,69,"2023-07-19 19:44:59.610989"
26,70,"2023-07-19 19:44:59.610989"
26,71,"2023-07-19 19:44:59.610989"
26,72,"2023-07-19 19:44:59.610989"
26,73,"2023-07-19 19:44:59.610989"
26,74,"2023-07-19 19:44:59.610989"
26,75,"2023-07-19 19:44:59.610989"
26,76,"2023-07-19 19:44:59.610989"
26,77,"2023-07-19 19:44:59.610989"
26,78,"2023-07-19 19:44:59.610989"
26,79,"2023-07-19 19:44:59.610989"
26,80,"2023-07-19 19:44:59.610989"
26,81,"2023-07-19 19:44:59.610989"
26,82,"2023-07-19 19:44:59.610989"
26,83,"2023-07-19 19:44:59.610989"
26,84,"2023-07-19 19:44:59.610989"
26,85,"2023-07-19 19:44:59.610989"
26,86,"2023-07-19 19:44:59.610989"
26,87,"2023-07-19 19:44:59.610989"
26,88,"2023-07-19 19:44:59.610989"
26,89,"2023-07-19 19:44:59.610989"
26,90,"2023-07-19 19:44:59.610989"
26,91,"2023-07-19 19:44:59.610989"
26,92,"2023-07-19 19:44:59.610989"
26,93,"2023-07-19 19:44:59.610989"
26,94,"2023-07-19 19:44:59.610989"
26,95,"2023-07-19 19:44:59.610989"
26,96,"2023-07-19 19:44:59.610989"
26,97,"2023-07-19 19:44:59.610989"
26,98,"2023-07-19 19:44:59.610989"
26,99,"2023-07-19 19:44:59.610989"
26,100,"2023-07-19 19:44:59.610989"
27,1,"2023-07-19 19:44:59.610989"
27,2,"2023-07-19 19:44:59.610989"
27,3,"2023-07-19 19:44:59.610989"
27,4,"2023-07-19 19:44:59.610989"
27,5,"2023-07-19 19:44:59.610989"
27,6,"2023-07-19 19:44:59.610989"
27,7,"2023-07-19 19:44:59.610989"
27,8,"2023-07-19 19:44:59.610989"
27,9,"2023-07-19 19:44:59.610989"
27,10,"2023-07-19 19:44:59.610989"
27,11,"2023-07-19 19:44:59.610989"
27,12,"2023-07-19 19:44:59.610989"
27,13,"2023-07-19 19:44:59.610989"
27,14,"2023-07-19 19:44:59.610989"
27,15,"2023-07-19 19:44:59.610989"
27,16,"2023-07-19 19:44:59.610989"
27,17,"2023-07-19 19:44:59.610989"
27,18,"2023-07-19 19:44:59.610989"
27,19,"2023-07-19 19:44:59.610989"
27,20,"2023-07-19 19:44:59.610989"
27,21,"2023-07-19 19:44:59.610989"
27,22,"2023-07-19 19:44:59.610989"
27,23,"2023-07-19 19:44:59.610989"
27,24,"2023-07-19 19:44:59.610989"
27,25,"2023-07-19 19:44:59.610989"
27,26,"2023-07-19 19:44:59.610989"
27,28,"2023-07-19 19:44:59.610989"
27,29,"2023-07-19 19:44:59.610989"
27,30,"2023-07-19 19:44:59.610989"
27,31,"2023-07-19 19:44:59.610989"
27,32,"2023-07-19 19:44:59.610989"
27,33,"2023-07-19 19:44:59.610989"
27,34,"2023-07-19 19:44:59.610989"
27,35,"2023-07-19 19:44:59.610989"
27,36,"2023-07-19 19:44:59.610989"
27,37,"2023-07-19 19:44:59.610989"
27,38,"2023-07-19 19:44:59.610989"
27,39,"2023-07-19 19:44:59.610989"
27,40,"2023-07-19 19:44:59.610989"
27,41,"2023-07-19 19:44:59.610989"
27,42,"2023-07-19 19:44:59.610989"
27,43,"2023-07-19 19:44:59.610989"
27,44,"2023-07-19 19:44:59.610989"
27,45,"2023-07-19 19:44:59.610989"
27,46,"2023-07-19 19:44:59.610989"
27,47,"2023-07-19 19:44:59.610989"
27,48,"2023-07-19 19:44:59.610989"
27,49,"2023-07-19 19:44:59.610989"
