"user_id","photo_id","created_at"
43,72,"2023-07-19 19:44:59.610989"
46,72,"2023-07-19 19:44:59.610989"
54,72,"2023-07-19 19:44:59.610989"
55,72,"2023-07-19 19:44:59.610989"
57,72,"2023-07-19 19:44:59.610989"
61,72,"2023-07-19 19:44:59.610989"
63,72,"2023-07-19 19:44:59.610989"
66,72,"2023-07-19 19:44:59.610989"
71,72,"2023-07-19 19:44:59.610989"
75,72,"2023-07-19 19:44:59.610989"
76,72,"2023-07-19 19:44:59.610989"
84,72,"2023-07-19 19:44:59.610989"
91,72,"2023-07-19 19:44:59.610989"
92,72,"2023-07-19 19:44:59.610989"
95,72,"2023-07-19 19:44:59.610989"
98,72,"2023-07-19 19:44:59.610989"
100,72,"2023-07-19 19:44:59.610989"
3,73,"2023-07-19 19:44:59.610989"
5,73,"2023-07-19 19:44:59.610989"
9,73,"2023-07-19 19:44:59.610989"
11,73,"2023-07-19 19:44:59.610989"
14,73,"2023-07-19 19:44:59.610989"
18,73,"2023-07-19 19:44:59.610989"
21,73,"2023-07-19 19:44:59.610989"
24,73,"2023-07-19 19:44:59.610989"
27,73,"2023-07-19 19:44:59.610989"
31,73,"2023-07-19 19:44:59.610989"
36,73,"2023-07-19 19:44:59.610989"
41,73,"2023-07-19 19:44:59.610989"
43,73,"2023-07-19 19:44:59.610989"
54,73,"2023-07-19 19:44:59.610989"
57,73,"2023-07-19 19:44:59.610989"
61,73,"2023-07-19 19:44:59.610989"
66,73,"2023-07-19 19:44:59.610989"
67,73,"2023-07-19 19:44:59.610989"
70,73,"2023-07-19 19:44:59.610989"
71,73,"2023-07-19 19:44:59.610989"
72,73,"2023-07-19 19:44:59.610989"
75,73,"2023-07-19 19:44:59.610989"
76,73,"2023-07-19 19:44:59.610989"
78,73,"2023-07-19 19:44:59.610989"
82,73,"2023-07-19 19:44:59.610989"
85,73,"2023-07-19 19:44:59.610989"
87,73,"2023-07-19 19:44:59.610989"
91,73,"2023-07-19 19:44:59.610989"
92,73,"2023-07-19 19:44:59.610989"
98,73,"2023-07-19 19:44:59.610989"
99,73,"2023-07-19 19:44:59.610989"
5,74,"2023-07-19 19:44:59.610989"
8,74,"2023-07-19 19:44:59.610989"
11,74,"2023-07-19 19:44:59.610989"
12,74,"2023-07-19 19:44:59.610989"
13,74,"2023-07-19 19:44:59.610989"
14,74,"2023-07-19 19:44:59.610989"
21,74,"2023-07-19 19:44:59.610989"
22,74,"2023-07-19 19:44:59.610989"
24,74,"2023-07-19 19:44:59.610989"
26,74,"2023-07-19 19:44:59.610989"
27,74,"2023-07-19 19:44:59.610989"
28,74,"2023-07-19 19:44:59.610989"
31,74,"2023-07-19 19:44:59.610989"
36,74,"2023-07-19 19:44:59.610989"
37,74,"2023-07-19 19:44:59.610989"
41,74,"2023-07-19 19:44:59.610989"
47,74,"2023-07-19 19:44:59.610989"
48,74,"2023-07-19 19:44:59.610989"
54,74,"2023-07-19 19:44:59.610989"
57,74,"2023-07-19 19:44:59.610989"
61,74,"2023-07-19 19:44:59.610989"
65,74,"2023-07-19 19:44:59.610989"
66,74,"2023-07-19 19:44:59.610989"
71,74,"2023-07-19 19:44:59.610989"
75,74,"2023-07-19 19:44:59.610989"
76,74,"2023-07-19 19:44:59.610989"
78,74,"2023-07-19 19:44:59.610989"
84,74,"2023-07-19 19:44:59.610989"
85,74,"2023-07-19 19:44:59.610989"
87,74,"2023-07-19 19:44:59.610989"
91,74,"2023-07-19 19:44:59.610989"
96,74,"2023-07-19 19:44:59.610989"
99,74,"2023-07-19 19:44:59.610989"
100,74,"2023-07-19 19:44:59.610989"
3,75,"2023-07-19 19:44:59.610989"
5,75,"2023-07-19 19:44:59.610989"
6,75,"2023-07-19 19:44:59.610989"
8,75,"2023-07-19 19:44:59.610989"
10,75,"2023-07-19 19:44:59.610989"
11,75,"2023-07-19 19:44:59.610989"
13,75,"2023-07-19 19:44:59.610989"
14,75,"2023-07-19 19:44:59.610989"
16,75,"2023-07-19 19:44:59.610989"
21,75,"2023-07-19 19:44:59.610989"
22,75,"2023-07-19 19:44:59.610989"
24,75,"2023-07-19 19:44:59.610989"
26,75,"2023-07-19 19:44:59.610989"
36,75,"2023-07-19 19:44:59.610989"
39,75,"2023-07-19 19:44:59.610989"
40,75,"2023-07-19 19:44:59.610989"
41,75,"2023-07-19 19:44:59.610989"
43,75,"2023-07-19 19:44:59.610989"
47,75,"2023-07-19 19:44:59.610989"
52,75,"2023-07-19 19:44:59.610989"
54,75,"2023-07-19 19:44:59.610989"
55,75,"2023-07-19 19:44:59.610989"
56,75,"2023-07-19 19:44:59.610989"
57,75,"2023-07-19 19:44:59.610989"
66,75,"2023-07-19 19:44:59.610989"
71,75,"2023-07-19 19:44:59.610989"
75,75,"2023-07-19 19:44:59.610989"
76,75,"2023-07-19 19:44:59.610989"
91,75,"2023-07-19 19:44:59.610989"
92,75,"2023-07-19 19:44:59.610989"
93,75,"2023-07-19 19:44:59.610989"
94,75,"2023-07-19 19:44:59.610989"
96,75,"2023-07-19 19:44:59.610989"
3,76,"2023-07-19 19:44:59.610989"
4,76,"2023-07-19 19:44:59.610989"
5,76,"2023-07-19 19:44:59.610989"
8,76,"2023-07-19 19:44:59.610989"
9,76,"2023-07-19 19:44:59.610989"
14,76,"2023-07-19 19:44:59.610989"
17,76,"2023-07-19 19:44:59.610989"
20,76,"2023-07-19 19:44:59.610989"
21,76,"2023-07-19 19:44:59.610989"
24,76,"2023-07-19 19:44:59.610989"
27,76,"2023-07-19 19:44:59.610989"
35,76,"2023-07-19 19:44:59.610989"
36,76,"2023-07-19 19:44:59.610989"
38,76,"2023-07-19 19:44:59.610989"
40,76,"2023-07-19 19:44:59.610989"
41,76,"2023-07-19 19:44:59.610989"
43,76,"2023-07-19 19:44:59.610989"
48,76,"2023-07-19 19:44:59.610989"
54,76,"2023-07-19 19:44:59.610989"
56,76,"2023-07-19 19:44:59.610989"
57,76,"2023-07-19 19:44:59.610989"
66,76,"2023-07-19 19:44:59.610989"
67,76,"2023-07-19 19:44:59.610989"
70,76,"2023-07-19 19:44:59.610989"
71,76,"2023-07-19 19:44:59.610989"
75,76,"2023-07-19 19:44:59.610989"
76,76,"2023-07-19 19:44:59.610989"
91,76,"2023-07-19 19:44:59.610989"
92,76,"2023-07-19 19:44:59.610989"
93,76,"2023-07-19 19:44:59.610989"
99,76,"2023-07-19 19:44:59.610989"
100,76,"2023-07-19 19:44:59.610989"
4,77,"2023-07-19 19:44:59.610989"
5,77,"2023-07-19 19:44:59.610989"
9,77,"2023-07-19 19:44:59.610989"
10,77,"2023-07-19 19:44:59.610989"
11,77,"2023-07-19 19:44:59.610989"
13,77,"2023-07-19 19:44:59.610989"
14,77,"2023-07-19 19:44:59.610989"
21,77,"2023-07-19 19:44:59.610989"
24,77,"2023-07-19 19:44:59.610989"
27,77,"2023-07-19 19:44:59.610989"
28,77,"2023-07-19 19:44:59.610989"
31,77,"2023-07-19 19:44:59.610989"
32,77,"2023-07-19 19:44:59.610989"
36,77,"2023-07-19 19:44:59.610989"
37,77,"2023-07-19 19:44:59.610989"
41,77,"2023-07-19 19:44:59.610989"
47,77,"2023-07-19 19:44:59.610989"
52,77,"2023-07-19 19:44:59.610989"
54,77,"2023-07-19 19:44:59.610989"
55,77,"2023-07-19 19:44:59.610989"
56,77,"2023-07-19 19:44:59.610989"
57,77,"2023-07-19 19:44:59.610989"
62,77,"2023-07-19 19:44:59.610989"
65,77,"2023-07-19 19:44:59.610989"
66,77,"2023-07-19 19:44:59.610989"
71,77,"2023-07-19 19:44:59.610989"
75,77,"2023-07-19 19:44:59.610989"
76,77,"2023-07-19 19:44:59.610989"
82,77,"2023-07-19 19:44:59.610989"
84,77,"2023-07-19 19:44:59.610989"
85,77,"2023-07-19 19:44:59.610989"
91,77,"2023-07-19 19:44:59.610989"
94,77,"2023-07-19 19:44:59.610989"
95,77,"2023-07-19 19:44:59.610989"
100,77,"2023-07-19 19:44:59.610989"
5,78,"2023-07-19 19:44:59.610989"
6,78,"2023-07-19 19:44:59.610989"
9,78,"2023-07-19 19:44:59.610989"
10,78,"2023-07-19 19:44:59.610989"
14,78,"2023-07-19 19:44:59.610989"
16,78,"2023-07-19 19:44:59.610989"
18,78,"2023-07-19 19:44:59.610989"
21,78,"2023-07-19 19:44:59.610989"
24,78,"2023-07-19 19:44:59.610989"
26,78,"2023-07-19 19:44:59.610989"
30,78,"2023-07-19 19:44:59.610989"
33,78,"2023-07-19 19:44:59.610989"
35,78,"2023-07-19 19:44:59.610989"
36,78,"2023-07-19 19:44:59.610989"
37,78,"2023-07-19 19:44:59.610989"
40,78,"2023-07-19 19:44:59.610989"
41,78,"2023-07-19 19:44:59.610989"
42,78,"2023-07-19 19:44:59.610989"
52,78,"2023-07-19 19:44:59.610989"
54,78,"2023-07-19 19:44:59.610989"
55,78,"2023-07-19 19:44:59.610989"
57,78,"2023-07-19 19:44:59.610989"
60,78,"2023-07-19 19:44:59.610989"
65,78,"2023-07-19 19:44:59.610989"
66,78,"2023-07-19 19:44:59.610989"
71,78,"2023-07-19 19:44:59.610989"
73,78,"2023-07-19 19:44:59.610989"
75,78,"2023-07-19 19:44:59.610989"
76,78,"2023-07-19 19:44:59.610989"
91,78,"2023-07-19 19:44:59.610989"
93,78,"2023-07-19 19:44:59.610989"
94,78,"2023-07-19 19:44:59.610989"
97,78,"2023-07-19 19:44:59.610989"
98,78,"2023-07-19 19:44:59.610989"
5,79,"2023-07-19 19:44:59.610989"
11,79,"2023-07-19 19:44:59.610989"
14,79,"2023-07-19 19:44:59.610989"
16,79,"2023-07-19 19:44:59.610989"
17,79,"2023-07-19 19:44:59.610989"
18,79,"2023-07-19 19:44:59.610989"
21,79,"2023-07-19 19:44:59.610989"
22,79,"2023-07-19 19:44:59.610989"
24,79,"2023-07-19 19:44:59.610989"
28,79,"2023-07-19 19:44:59.610989"
31,79,"2023-07-19 19:44:59.610989"
33,79,"2023-07-19 19:44:59.610989"
35,79,"2023-07-19 19:44:59.610989"
36,79,"2023-07-19 19:44:59.610989"
39,79,"2023-07-19 19:44:59.610989"
40,79,"2023-07-19 19:44:59.610989"
41,79,"2023-07-19 19:44:59.610989"
42,79,"2023-07-19 19:44:59.610989"
54,79,"2023-07-19 19:44:59.610989"
57,79,"2023-07-19 19:44:59.610989"
66,79,"2023-07-19 19:44:59.610989"
69,79,"2023-07-19 19:44:59.610989"
70,79,"2023-07-19 19:44:59.610989"
71,79,"2023-07-19 19:44:59.610989"
75,79,"2023-07-19 19:44:59.610989"
76,79,"2023-07-19 19:44:59.610989"
79,79,"2023-07-19 19:44:59.610989"
85,79,"2023-07-19 19:44:59.610989"
91,79,"2023-07-19 19:44:59.610989"
94,79,"2023-07-19 19:44:59.610989"
95,79,"2023-07-19 19:44:59.610989"
96,79,"2023-07-19 19:44:59.610989"
97,79,"2023-07-19 19:44:59.610989"
100,79,"2023-07-19 19:44:59.610989"
2,80,"2023-07-19 19:44:59.610989"
5,80,"2023-07-19 19:44:59.610989"
6,80,"2023-07-19 19:44:59.610989"
9,80,"2023-07-19 19:44:59.610989"
10,80,"2023-07-19 19:44:59.610989"
13,80,"2023-07-19 19:44:59.610989"
14,80,"2023-07-19 19:44:59.610989"
19,80,"2023-07-19 19:44:59.610989"
21,80,"2023-07-19 19:44:59.610989"
24,80,"2023-07-19 19:44:59.610989"
27,80,"2023-07-19 19:44:59.610989"
28,80,"2023-07-19 19:44:59.610989"
30,80,"2023-07-19 19:44:59.610989"
35,80,"2023-07-19 19:44:59.610989"
36,80,"2023-07-19 19:44:59.610989"
37,80,"2023-07-19 19:44:59.610989"
38,80,"2023-07-19 19:44:59.610989"
41,80,"2023-07-19 19:44:59.610989"
52,80,"2023-07-19 19:44:59.610989"
54,80,"2023-07-19 19:44:59.610989"
57,80,"2023-07-19 19:44:59.610989"
60,80,"2023-07-19 19:44:59.610989"
61,80,"2023-07-19 19:44:59.610989"
65,80,"2023-07-19 19:44:59.610989"
66,80,"2023-07-19 19:44:59.610989"
67,80,"2023-07-19 19:44:59.610989"
71,80,"2023-07-19 19:44:59.610989"
75,80,"2023-07-19 19:44:59.610989"
76,80,"2023-07-19 19:44:59.610989"
84,80,"2023-07-19 19:44:59.610989"
87,80,"2023-07-19 19:44:59.610989"
91,80,"2023-07-19 19:44:59.610989"
93,80,"2023-07-19 19:44:59.610989"
96,80,"2023-07-19 19:44:59.610989"
100,80,"2023-07-19 19:44:59.610989"
5,81,"2023-07-19 19:44:59.610989"
9,81,"2023-07-19 19:44:59.610989"
10,81,"2023-07-19 19:44:59.610989"
13,81,"2023-07-19 19:44:59.610989"
14,81,"2023-07-19 19:44:59.610989"
15,81,"2023-07-19 19:44:59.610989"
16,81,"2023-07-19 19:44:59.610989"
17,81,"2023-07-19 19:44:59.610989"
21,81,"2023-07-19 19:44:59.610989"
24,81,"2023-07-19 19:44:59.610989"
26,81,"2023-07-19 19:44:59.610989"
27,81,"2023-07-19 19:44:59.610989"
30,81,"2023-07-19 19:44:59.610989"
35,81,"2023-07-19 19:44:59.610989"
36,81,"2023-07-19 19:44:59.610989"
37,81,"2023-07-19 19:44:59.610989"
38,81,"2023-07-19 19:44:59.610989"
40,81,"2023-07-19 19:44:59.610989"
41,81,"2023-07-19 19:44:59.610989"
52,81,"2023-07-19 19:44:59.610989"
54,81,"2023-07-19 19:44:59.610989"
55,81,"2023-07-19 19:44:59.610989"
57,81,"2023-07-19 19:44:59.610989"
63,81,"2023-07-19 19:44:59.610989"
65,81,"2023-07-19 19:44:59.610989"
66,81,"2023-07-19 19:44:59.610989"
67,81,"2023-07-19 19:44:59.610989"
71,81,"2023-07-19 19:44:59.610989"
75,81,"2023-07-19 19:44:59.610989"
76,81,"2023-07-19 19:44:59.610989"
78,81,"2023-07-19 19:44:59.610989"
85,81,"2023-07-19 19:44:59.610989"
91,81,"2023-07-19 19:44:59.610989"
92,81,"2023-07-19 19:44:59.610989"
96,81,"2023-07-19 19:44:59.610989"
97,81,"2023-07-19 19:44:59.610989"
98,81,"2023-07-19 19:44:59.610989"
99,81,"2023-07-19 19:44:59.610989"
4,82,"2023-07-19 19:44:59.610989"
5,82,"2023-07-19 19:44:59.610989"
6,82,"2023-07-19 19:44:59.610989"
9,82,"2023-07-19 19:44:59.610989"
10,82,"2023-07-19 19:44:59.610989"
12,82,"2023-07-19 19:44:59.610989"
13,82,"2023-07-19 19:44:59.610989"
14,82,"2023-07-19 19:44:59.610989"
16,82,"2023-07-19 19:44:59.610989"
18,82,"2023-07-19 19:44:59.610989"
19,82,"2023-07-19 19:44:59.610989"
21,82,"2023-07-19 19:44:59.610989"
22,82,"2023-07-19 19:44:59.610989"
24,82,"2023-07-19 19:44:59.610989"
26,82,"2023-07-19 19:44:59.610989"
28,82,"2023-07-19 19:44:59.610989"
33,82,"2023-07-19 19:44:59.610989"
36,82,"2023-07-19 19:44:59.610989"
37,82,"2023-07-19 19:44:59.610989"
41,82,"2023-07-19 19:44:59.610989"
44,82,"2023-07-19 19:44:59.610989"
50,82,"2023-07-19 19:44:59.610989"
52,82,"2023-07-19 19:44:59.610989"
54,82,"2023-07-19 19:44:59.610989"
57,82,"2023-07-19 19:44:59.610989"
66,82,"2023-07-19 19:44:59.610989"
71,82,"2023-07-19 19:44:59.610989"
75,82,"2023-07-19 19:44:59.610989"
76,82,"2023-07-19 19:44:59.610989"
79,82,"2023-07-19 19:44:59.610989"
91,82,"2023-07-19 19:44:59.610989"
92,82,"2023-07-19 19:44:59.610989"
93,82,"2023-07-19 19:44:59.610989"
95,82,"2023-07-19 19:44:59.610989"
96,82,"2023-07-19 19:44:59.610989"
3,83,"2023-07-19 19:44:59.610989"
5,83,"2023-07-19 19:44:59.610989"
11,83,"2023-07-19 19:44:59.610989"
12,83,"2023-07-19 19:44:59.610989"
14,83,"2023-07-19 19:44:59.610989"
16,83,"2023-07-19 19:44:59.610989"
17,83,"2023-07-19 19:44:59.610989"
18,83,"2023-07-19 19:44:59.610989"
19,83,"2023-07-19 19:44:59.610989"
21,83,"2023-07-19 19:44:59.610989"
24,83,"2023-07-19 19:44:59.610989"
27,83,"2023-07-19 19:44:59.610989"
28,83,"2023-07-19 19:44:59.610989"
30,83,"2023-07-19 19:44:59.610989"
35,83,"2023-07-19 19:44:59.610989"
36,83,"2023-07-19 19:44:59.610989"
38,83,"2023-07-19 19:44:59.610989"
40,83,"2023-07-19 19:44:59.610989"
41,83,"2023-07-19 19:44:59.610989"
48,83,"2023-07-19 19:44:59.610989"
54,83,"2023-07-19 19:44:59.610989"
57,83,"2023-07-19 19:44:59.610989"
62,83,"2023-07-19 19:44:59.610989"
66,83,"2023-07-19 19:44:59.610989"
70,83,"2023-07-19 19:44:59.610989"
71,83,"2023-07-19 19:44:59.610989"
75,83,"2023-07-19 19:44:59.610989"
76,83,"2023-07-19 19:44:59.610989"
91,83,"2023-07-19 19:44:59.610989"
92,83,"2023-07-19 19:44:59.610989"
95,83,"2023-07-19 19:44:59.610989"
2,84,"2023-07-19 19:44:59.610989"
4,84,"2023-07-19 19:44:59.610989"
5,84,"2023-07-19 19:44:59.610989"
6,84,"2023-07-19 19:44:59.610989"
8,84,"2023-07-19 19:44:59.610989"
9,84,"2023-07-19 19:44:59.610989"
13,84,"2023-07-19 19:44:59.610989"
14,84,"2023-07-19 19:44:59.610989"
15,84,"2023-07-19 19:44:59.610989"
17,84,"2023-07-19 19:44:59.610989"
19,84,"2023-07-19 19:44:59.610989"
21,84,"2023-07-19 19:44:59.610989"
24,84,"2023-07-19 19:44:59.610989"
26,84,"2023-07-19 19:44:59.610989"
35,84,"2023-07-19 19:44:59.610989"
36,84,"2023-07-19 19:44:59.610989"
39,84,"2023-07-19 19:44:59.610989"
41,84,"2023-07-19 19:44:59.610989"
44,84,"2023-07-19 19:44:59.610989"
46,84,"2023-07-19 19:44:59.610989"
47,84,"2023-07-19 19:44:59.610989"
48,84,"2023-07-19 19:44:59.610989"
54,84,"2023-07-19 19:44:59.610989"
57,84,"2023-07-19 19:44:59.610989"
62,84,"2023-07-19 19:44:59.610989"
63,84,"2023-07-19 19:44:59.610989"
66,84,"2023-07-19 19:44:59.610989"
70,84,"2023-07-19 19:44:59.610989"
71,84,"2023-07-19 19:44:59.610989"
75,84,"2023-07-19 19:44:59.610989"
76,84,"2023-07-19 19:44:59.610989"
82,84,"2023-07-19 19:44:59.610989"
91,84,"2023-07-19 19:44:59.610989"
92,84,"2023-07-19 19:44:59.610989"
99,84,"2023-07-19 19:44:59.610989"
5,85,"2023-07-19 19:44:59.610989"
10,85,"2023-07-19 19:44:59.610989"
13,85,"2023-07-19 19:44:59.610989"
14,85,"2023-07-19 19:44:59.610989"
19,85,"2023-07-19 19:44:59.610989"
21,85,"2023-07-19 19:44:59.610989"
22,85,"2023-07-19 19:44:59.610989"
24,85,"2023-07-19 19:44:59.610989"
26,85,"2023-07-19 19:44:59.610989"
28,85,"2023-07-19 19:44:59.610989"
30,85,"2023-07-19 19:44:59.610989"
31,85,"2023-07-19 19:44:59.610989"
35,85,"2023-07-19 19:44:59.610989"
36,85,"2023-07-19 19:44:59.610989"
41,85,"2023-07-19 19:44:59.610989"
42,85,"2023-07-19 19:44:59.610989"
43,85,"2023-07-19 19:44:59.610989"
44,85,"2023-07-19 19:44:59.610989"
46,85,"2023-07-19 19:44:59.610989"
47,85,"2023-07-19 19:44:59.610989"
48,85,"2023-07-19 19:44:59.610989"
54,85,"2023-07-19 19:44:59.610989"
57,85,"2023-07-19 19:44:59.610989"
60,85,"2023-07-19 19:44:59.610989"
66,85,"2023-07-19 19:44:59.610989"
67,85,"2023-07-19 19:44:59.610989"
70,85,"2023-07-19 19:44:59.610989"
71,85,"2023-07-19 19:44:59.610989"
75,85,"2023-07-19 19:44:59.610989"
76,85,"2023-07-19 19:44:59.610989"
91,85,"2023-07-19 19:44:59.610989"
92,85,"2023-07-19 19:44:59.610989"
93,85,"2023-07-19 19:44:59.610989"
95,85,"2023-07-19 19:44:59.610989"
96,85,"2023-07-19 19:44:59.610989"
99,85,"2023-07-19 19:44:59.610989"
2,86,"2023-07-19 19:44:59.610989"
5,86,"2023-07-19 19:44:59.610989"
12,86,"2023-07-19 19:44:59.610989"
13,86,"2023-07-19 19:44:59.610989"
14,86,"2023-07-19 19:44:59.610989"
16,86,"2023-07-19 19:44:59.610989"
19,86,"2023-07-19 19:44:59.610989"
20,86,"2023-07-19 19:44:59.610989"
21,86,"2023-07-19 19:44:59.610989"
22,86,"2023-07-19 19:44:59.610989"
24,86,"2023-07-19 19:44:59.610989"
28,86,"2023-07-19 19:44:59.610989"
30,86,"2023-07-19 19:44:59.610989"
36,86,"2023-07-19 19:44:59.610989"
39,86,"2023-07-19 19:44:59.610989"
40,86,"2023-07-19 19:44:59.610989"
41,86,"2023-07-19 19:44:59.610989"
43,86,"2023-07-19 19:44:59.610989"
54,86,"2023-07-19 19:44:59.610989"
55,86,"2023-07-19 19:44:59.610989"
57,86,"2023-07-19 19:44:59.610989"
61,86,"2023-07-19 19:44:59.610989"
63,86,"2023-07-19 19:44:59.610989"
66,86,"2023-07-19 19:44:59.610989"
71,86,"2023-07-19 19:44:59.610989"
72,86,"2023-07-19 19:44:59.610989"
73,86,"2023-07-19 19:44:59.610989"
75,86,"2023-07-19 19:44:59.610989"
76,86,"2023-07-19 19:44:59.610989"
82,86,"2023-07-19 19:44:59.610989"
84,86,"2023-07-19 19:44:59.610989"
91,86,"2023-07-19 19:44:59.610989"
93,86,"2023-07-19 19:44:59.610989"
96,86,"2023-07-19 19:44:59.610989"
5,87,"2023-07-19 19:44:59.610989"
6,87,"2023-07-19 19:44:59.610989"
9,87,"2023-07-19 19:44:59.610989"
11,87,"2023-07-19 19:44:59.610989"
14,87,"2023-07-19 19:44:59.610989"
15,87,"2023-07-19 19:44:59.610989"
18,87,"2023-07-19 19:44:59.610989"
19,87,"2023-07-19 19:44:59.610989"
21,87,"2023-07-19 19:44:59.610989"
24,87,"2023-07-19 19:44:59.610989"
27,87,"2023-07-19 19:44:59.610989"
36,87,"2023-07-19 19:44:59.610989"
38,87,"2023-07-19 19:44:59.610989"
39,87,"2023-07-19 19:44:59.610989"
41,87,"2023-07-19 19:44:59.610989"
46,87,"2023-07-19 19:44:59.610989"
52,87,"2023-07-19 19:44:59.610989"
54,87,"2023-07-19 19:44:59.610989"
55,87,"2023-07-19 19:44:59.610989"
56,87,"2023-07-19 19:44:59.610989"
57,87,"2023-07-19 19:44:59.610989"
60,87,"2023-07-19 19:44:59.610989"
63,87,"2023-07-19 19:44:59.610989"
66,87,"2023-07-19 19:44:59.610989"
67,87,"2023-07-19 19:44:59.610989"
69,87,"2023-07-19 19:44:59.610989"
71,87,"2023-07-19 19:44:59.610989"
72,87,"2023-07-19 19:44:59.610989"
75,87,"2023-07-19 19:44:59.610989"
76,87,"2023-07-19 19:44:59.610989"
79,87,"2023-07-19 19:44:59.610989"
82,87,"2023-07-19 19:44:59.610989"
91,87,"2023-07-19 19:44:59.610989"
93,87,"2023-07-19 19:44:59.610989"
97,87,"2023-07-19 19:44:59.610989"
99,87,"2023-07-19 19:44:59.610989"
100,87,"2023-07-19 19:44:59.610989"
5,88,"2023-07-19 19:44:59.610989"
10,88,"2023-07-19 19:44:59.610989"
13,88,"2023-07-19 19:44:59.610989"
14,88,"2023-07-19 19:44:59.610989"
16,88,"2023-07-19 19:44:59.610989"
21,88,"2023-07-19 19:44:59.610989"
24,88,"2023-07-19 19:44:59.610989"
26,88,"2023-07-19 19:44:59.610989"
27,88,"2023-07-19 19:44:59.610989"
30,88,"2023-07-19 19:44:59.610989"
33,88,"2023-07-19 19:44:59.610989"
36,88,"2023-07-19 19:44:59.610989"
41,88,"2023-07-19 19:44:59.610989"
46,88,"2023-07-19 19:44:59.610989"
48,88,"2023-07-19 19:44:59.610989"
50,88,"2023-07-19 19:44:59.610989"
54,88,"2023-07-19 19:44:59.610989"
55,88,"2023-07-19 19:44:59.610989"
56,88,"2023-07-19 19:44:59.610989"
57,88,"2023-07-19 19:44:59.610989"
61,88,"2023-07-19 19:44:59.610989"
63,88,"2023-07-19 19:44:59.610989"
65,88,"2023-07-19 19:44:59.610989"
66,88,"2023-07-19 19:44:59.610989"
67,88,"2023-07-19 19:44:59.610989"
71,88,"2023-07-19 19:44:59.610989"
75,88,"2023-07-19 19:44:59.610989"
76,88,"2023-07-19 19:44:59.610989"
87,88,"2023-07-19 19:44:59.610989"
91,88,"2023-07-19 19:44:59.610989"
93,88,"2023-07-19 19:44:59.610989"
98,88,"2023-07-19 19:44:59.610989"
99,88,"2023-07-19 19:44:59.610989"
2,89,"2023-07-19 19:44:59.610989"
5,89,"2023-07-19 19:44:59.610989"
8,89,"2023-07-19 19:44:59.610989"
9,89,"2023-07-19 19:44:59.610989"
14,89,"2023-07-19 19:44:59.610989"
19,89,"2023-07-19 19:44:59.610989"
21,89,"2023-07-19 19:44:59.610989"
22,89,"2023-07-19 19:44:59.610989"
24,89,"2023-07-19 19:44:59.610989"
36,89,"2023-07-19 19:44:59.610989"
37,89,"2023-07-19 19:44:59.610989"
38,89,"2023-07-19 19:44:59.610989"
40,89,"2023-07-19 19:44:59.610989"
41,89,"2023-07-19 19:44:59.610989"
47,89,"2023-07-19 19:44:59.610989"
50,89,"2023-07-19 19:44:59.610989"
54,89,"2023-07-19 19:44:59.610989"
56,89,"2023-07-19 19:44:59.610989"
57,89,"2023-07-19 19:44:59.610989"
66,89,"2023-07-19 19:44:59.610989"
70,89,"2023-07-19 19:44:59.610989"
71,89,"2023-07-19 19:44:59.610989"
75,89,"2023-07-19 19:44:59.610989"
76,89,"2023-07-19 19:44:59.610989"
79,89,"2023-07-19 19:44:59.610989"
84,89,"2023-07-19 19:44:59.610989"
85,89,"2023-07-19 19:44:59.610989"
91,89,"2023-07-19 19:44:59.610989"
92,89,"2023-07-19 19:44:59.610989"
94,89,"2023-07-19 19:44:59.610989"
95,89,"2023-07-19 19:44:59.610989"
100,89,"2023-07-19 19:44:59.610989"
2,90,"2023-07-19 19:44:59.610989"
5,90,"2023-07-19 19:44:59.610989"
9,90,"2023-07-19 19:44:59.610989"
14,90,"2023-07-19 19:44:59.610989"
15,90,"2023-07-19 19:44:59.610989"
16,90,"2023-07-19 19:44:59.610989"
21,90,"2023-07-19 19:44:59.610989"
24,90,"2023-07-19 19:44:59.610989"
26,90,"2023-07-19 19:44:59.610989"
28,90,"2023-07-19 19:44:59.610989"
33,90,"2023-07-19 19:44:59.610989"
36,90,"2023-07-19 19:44:59.610989"
38,90,"2023-07-19 19:44:59.610989"
39,90,"2023-07-19 19:44:59.610989"
40,90,"2023-07-19 19:44:59.610989"
41,90,"2023-07-19 19:44:59.610989"
48,90,"2023-07-19 19:44:59.610989"
50,90,"2023-07-19 19:44:59.610989"
52,90,"2023-07-19 19:44:59.610989"
54,90,"2023-07-19 19:44:59.610989"
55,90,"2023-07-19 19:44:59.610989"
57,90,"2023-07-19 19:44:59.610989"
60,90,"2023-07-19 19:44:59.610989"
65,90,"2023-07-19 19:44:59.610989"
66,90,"2023-07-19 19:44:59.610989"
67,90,"2023-07-19 19:44:59.610989"
70,90,"2023-07-19 19:44:59.610989"
71,90,"2023-07-19 19:44:59.610989"
75,90,"2023-07-19 19:44:59.610989"
76,90,"2023-07-19 19:44:59.610989"
79,90,"2023-07-19 19:44:59.610989"
84,90,"2023-07-19 19:44:59.610989"
85,90,"2023-07-19 19:44:59.610989"
91,90,"2023-07-19 19:44:59.610989"
95,90,"2023-07-19 19:44:59.610989"
97,90,"2023-07-19 19:44:59.610989"
2,91,"2023-07-19 19:44:59.610989"
5,91,"2023-07-19 19:44:59.610989"
6,91,"2023-07-19 19:44:59.610989"
